FiscalQuarterYear,FiscalMonthYear,CalMonth,TxnDate,Sub_Theater,Region,ProductGroup,ProductLineCode,ORDER_TYPE,Booking_Quantity,Bookings,TOT_LIST_PR_USD_AM
2019 Q1,2019 2,Dec,12-04-2019,LATAM,Brazil,OTH,I7,ZOR,15,4912.95,13992.95
2019 Q1,2019 2,Dec,12/19/2019,LATAM,MCA,OTH,I7,SH,1511,463081.3,2152844
2019 Q1,2019 2,Dec,12/27/2019,LATAM,MCA,OTH,I7,ZCRN,88,-68.68,-333.56
2019 Q1,2019 2,Dec,12-08-2019,LATAM,MCA,OTH,I7,ZOR,15,4912.95,13992.95
2019 Q1,2019 2,Dec,12-07-2019,LATAM,Mexico,OTH,I7,SH,22,5963.5,23545
2019 Q1,2019 3,Jan,1/13/2020,LATAM,Brazil,OTH,I7,SH,303,63364.88,231286
2019 Q1,2019 3,Jan,01-03-2020,LATAM,Brazil,OTH,I7,ZCRN,40,0,0
2019 Q1,2019 3,Jan,01-09-2020,LATAM,Brazil,OTH,I7,ZOR,-2,-3183.95,-9442.95
2019 Q1,2019 3,Jan,01-01-2020,LATAM,MCA,OTH,I7,SH,1415,289039.88,1147014
2019 Q1,2019 3,Jan,01-04-2020,LATAM,MCA,OTH,I7,ZCRN,1,0,0
2019 Q1,2019 3,Jan,1/21/2020,LATAM,MCA,OTH,I7,ZOR,-15,-4912.95,-13992.95
2019 Q1,2019 3,Jan,1/23/2020,LATAM,Mexico,OTH,I7,SH,27,14763.5,37295
2019 Q1,2019 3,Jan,01-09-2020,LATAM,Mexico,OTH,I7,ZCMN,1,0,0
2019 Q1,2019 3,Jan,1/21/2020,LATAM,Mexico,OTH,I7,ZCRN,8,0,0
2019 Q1,2019 3,Jan,1/23/2020,LATAM,Mexico,OTH,I7,ZOR,5,8045.91,55402.46
2019 Q2,2019 4,Feb,02-08-2020,LATAM,Brazil,OTH,I7,SH,1951,398042.06,1478738.63
2019 Q2,2019 4,Feb,2/19/2020,LATAM,Brazil,OTH,I7,ZCRN,80,-23195.3,-45527.99
2019 Q2,2019 4,Feb,2/17/2020,LATAM,Brazil,OTH,I7,ZOR,35,7376.14,22091.49
2019 Q2,2019 4,Feb,2/21/2020,LATAM,MCA,OTH,I7,SH,1276,262223.64,1008154.32
2019 Q2,2019 4,Feb,02-12-2020,LATAM,MCA,OTH,I7,ZCRN,2,0,0
2019 Q2,2019 4,Feb,02-10-2020,LATAM,MCA,OTH,I7,ZOR,22,7277.67,21301.75
2019 Q2,2019 5,Mar,03-12-2020,LATAM,Brazil,OTH,I7,SH,647,155250.97,667247.83
2019 Q2,2019 5,Mar,3/18/2020,LATAM,Brazil,OTH,I7,ZCRN,31,0,0
2019 Q2,2019 5,Mar,3/28/2020,LATAM,MCA,OTH,I7,SH,376,159720.2,619884.17
2019 Q2,2019 5,Mar,3/20/2020,LATAM,MCA,OTH,I7,ZOR,315,47535.5,189050
2019 Q1,2019 1,Nov,11/30/2019,LATAM,Brazil,SUP,L4,ZCRN,2,1092.6,1482.64
2019 Q1,2019 1,Nov,11-10-2019,LATAM,Brazil,SUP,L4,ZOR,10,24151.54,33506.36
2019 Q1,2019 1,Nov,11/19/2019,LATAM,MCA,SUP,L4,ZOR,20,28504.96,36945.9
2019 Q1,2019 1,Nov,11-02-2019,LATAM,Mexico,SUP,L4,ZCR,0,-567.92,0
2019 Q1,2019 1,Nov,11/22/2019,LATAM,Mexico,SUP,L4,ZOR,32,35076.9,70895
2019 Q1,2019 1,Nov,11/17/2019,LATAM,Brazil,SUP,L5,ZCRN,6,11151.8,15133.24
2019 Q1,2019 1,Nov,11-07-2019,LATAM,Brazil,SUP,L5,ZOR,1151,29854.75,41387.9
2019 Q1,2019 1,Nov,11/14/2019,LATAM,MCA,SUP,L5,ZOR,607,12052.28,15631
2019 Q1,2019 1,Nov,11-12-2019,LATAM,Mexico,SUP,L5,ZCR,0,-595.64,0
2019 Q1,2019 1,Nov,11/21/2019,LATAM,Mexico,SUP,L5,ZOR,25,795.85,1120.43
2019 Q1,2019 1,Nov,11-04-2019,LATAM,Brazil,SUP,L7,ZCRN,-3,55.44,1344.1
2019 Q1,2019 1,Nov,11/22/2019,LATAM,Brazil,SUP,L7,ZCRP,1,31.38,31.38
2019 Q1,2019 1,Nov,11-02-2019,LATAM,MCA,SUP,L7,ZCRN,10,2860.92,3215.02
2019 Q1,2019 1,Nov,11/14/2019,LATAM,MCA,SUP,L7,ZCTM,0,-226.69,-226.69
2019 Q1,2019 1,Nov,11/21/2019,LATAM,MCA,SUP,L7,ZOR,10,286.68,353.1
2019 Q1,2019 1,Nov,11/13/2019,LATAM,Mexico,SUP,L7,ZCTM,0,-354.98,-354.98
2019 Q1,2019 1,Nov,11/17/2019,LATAM,Brazil,SUP,LS,ZCMN,2,36.83,52.62
2019 Q1,2019 1,Nov,11/16/2019,LATAM,Brazil,SUP,LS,ZCRN,131,39100.37,105092.04
2019 Q1,2019 1,Nov,11-08-2019,LATAM,Brazil,SUP,LS,ZCRP,36,16958.79,16958.79
2019 Q1,2019 1,Nov,11-04-2019,LATAM,Brazil,SUP,LS,ZCTM,0,-9202.97,-9202.97
2019 Q1,2019 1,Nov,11-06-2019,LATAM,Brazil,SUP,LS,ZOR,127,-5192.83,-159304.53
2019 Q1,2019 1,Nov,11-12-2019,LATAM,MCA,SUP,LS,ZCR,0,-973.65,-1259
2019 Q1,2019 1,Nov,11-03-2019,LATAM,MCA,SUP,LS,ZCRN,106,75251.07,131551.8
2019 Q1,2019 1,Nov,11/25/2019,LATAM,MCA,SUP,LS,ZCTM,0,-24185.15,-24195.17
2019 Q1,2019 1,Nov,11/14/2019,LATAM,MCA,SUP,LS,ZDR,0,226.41,301
2019 Q1,2019 1,Nov,11/15/2019,LATAM,MCA,SUP,LS,ZOR,498,138898.38,188421.26
2019 Q1,2019 1,Nov,11/22/2019,LATAM,MCA,SUP,LS,ZSTC,0,-2.98,0
2019 Q1,2019 1,Nov,11/13/2019,LATAM,Mexico,SUP,LS,ZCMN,4,116.17,165.94
2019 Q1,2019 1,Nov,11/29/2019,LATAM,Mexico,SUP,LS,ZCR,0,-4104.69,-1680.69
2019 Q1,2019 1,Nov,11/18/2019,LATAM,Mexico,SUP,LS,ZCRN,18,11918.22,12807.49
2019 Q1,2019 1,Nov,11-10-2019,LATAM,Mexico,SUP,LS,ZCTM,0,-2592.81,-2592.81
2019 Q1,2019 1,Nov,11/22/2019,LATAM,Mexico,SUP,LS,ZDR,0,385.05,583.41
2019 Q1,2019 1,Nov,11/25/2019,LATAM,Mexico,SUP,LS,ZMSP,5,2911.04,3732.1
2019 Q1,2019 1,Nov,11/19/2019,LATAM,Mexico,SUP,LS,ZOR,79,-4835.51,8468.81
2019 Q1,2019 1,Nov,11/20/2019,LATAM,Brazil,SUP,VR,ZCRN,164,42547.64,57764.2
2019 Q1,2019 1,Nov,11-04-2019,LATAM,Brazil,SUP,VR,ZOR,955,86443.78,132711.52
2019 Q1,2019 1,Nov,11-04-2019,LATAM,MCA,SUP,VR,ZCR,0,-185.64,-238
2019 Q1,2019 1,Nov,11/21/2019,LATAM,MCA,SUP,VR,ZCRN,69,353.28,422.28
2019 Q1,2019 1,Nov,11/19/2019,LATAM,MCA,SUP,VR,ZCTM,0,-367.39,-367.39
2019 Q1,2019 1,Nov,11/19/2019,LATAM,MCA,SUP,VR,ZDR,0,185.64,238
2019 Q1,2019 1,Nov,11/26/2019,LATAM,MCA,SUP,VR,ZOR,1492,119367.09,163796.19
2019 Q1,2019 1,Nov,11-07-2019,LATAM,Mexico,SUP,VR,ZCR,0,-5630.41,0
2019 Q1,2019 1,Nov,11-07-2019,LATAM,Mexico,SUP,VR,ZMSP,8,374.4,480
2019 Q1,2019 1,Nov,11-12-2019,LATAM,Mexico,SUP,VR,ZOR,2342,54793.04,90738.83
2019 Q1,2019 1,Nov,11/18/2019,LATAM,Mexico,SUP,VR,ZSTC,0,-1.38,0
2019 Q1,2019 2,Dec,12-02-2019,LATAM,Brazil,SUP,L4,ZCRN,10,3732.82,4645.16
2019 Q1,2019 2,Dec,12/31/2019,LATAM,Brazil,SUP,L4,ZOR,19,38120.68,80741.44
2019 Q1,2019 2,Dec,12/26/2019,LATAM,MCA,SUP,L4,ZCR,0,-19893.91,-33603
2019 Q1,2019 2,Dec,12-04-2019,LATAM,MCA,SUP,L4,ZCRN,8,7191.84,8252.88
2019 Q1,2019 2,Dec,12/30/2019,LATAM,MCA,SUP,L4,ZDR,0,8692.51,17601
2019 Q1,2019 2,Dec,12/15/2019,LATAM,MCA,SUP,L4,ZOR,58,98897.97,150475.2
2019 Q1,2019 2,Dec,12-04-2019,LATAM,Mexico,SUP,L4,ZCRN,8,7124.47,13829.96
2019 Q1,2019 2,Dec,12/28/2019,LATAM,Mexico,SUP,L4,ZOR,8,13968.05,22148.7
2019 Q1,2019 2,Dec,12/26/2019,LATAM,Brazil,SUP,L5,ZCRN,6,2096.21,3387.87
2019 Q1,2019 2,Dec,12-03-2019,LATAM,Brazil,SUP,L5,ZOR,2186,38015.24,91449.38
2019 Q1,2019 2,Dec,12/13/2019,LATAM,MCA,SUP,L5,ZCR,0,-2995.2,-4992
2019 Q1,2019 2,Dec,12/28/2019,LATAM,MCA,SUP,L5,ZCRN,6,5708.04,6450
2019 Q1,2019 2,Dec,12/13/2019,LATAM,MCA,SUP,L5,ZOR,1290,22855.1,38199.2
2019 Q1,2019 2,Dec,12-06-2019,LATAM,Mexico,SUP,L5,ZCR,0,-0.82,0
2019 Q1,2019 2,Dec,12-02-2019,LATAM,Mexico,SUP,L5,ZCRN,15,6713.32,13031.04
2019 Q1,2019 2,Dec,12/26/2019,LATAM,Mexico,SUP,L5,ZOR,134,1133.76,1878.55
2019 Q1,2019 2,Dec,12/27/2019,LATAM,Brazil,SUP,L7,ZCRN,4,5466.77,11746.79
2019 Q1,2019 2,Dec,12/23/2019,LATAM,Brazil,SUP,L7,ZCTM,0,34.81,34.81
2019 Q1,2019 2,Dec,12-07-2019,LATAM,MCA,SUP,L7,ZCRN,363,5916.88,9318.34
2019 Q1,2019 2,Dec,12-02-2019,LATAM,MCA,SUP,L7,ZCTM,0,96.9,96.9
2019 Q1,2019 2,Dec,12/29/2019,LATAM,MCA,SUP,L7,ZOR,1,18.28,23.43
2019 Q1,2019 2,Dec,12/26/2019,LATAM,Mexico,SUP,L7,ZCRN,16,1081.06,1201.18
2019 Q1,2019 2,Dec,12-10-2019,LATAM,Mexico,SUP,L7,ZCTM,0,-99.95,-99.95
2019 Q1,2019 2,Dec,12-08-2019,LATAM,Brazil,SUP,LS,ZCRN,230,152345.98,218315
2019 Q1,2019 2,Dec,12/27/2019,LATAM,Brazil,SUP,LS,ZCRP,167,2756.85,3589.87
2019 Q1,2019 2,Dec,12/30/2019,LATAM,Brazil,SUP,LS,ZCTM,0,-596.58,-596.58
2019 Q1,2019 2,Dec,12/23/2019,LATAM,Brazil,SUP,LS,ZOR,500,49316.01,96476.67
2019 Q1,2019 2,Dec,12/25/2019,LATAM,MCA,SUP,LS,ZCR,0,-2735.85,-4208.58
2019 Q1,2019 2,Dec,12-06-2019,LATAM,MCA,SUP,LS,ZCRN,485,225025.34,348107.04
2019 Q1,2019 2,Dec,12/30/2019,LATAM,MCA,SUP,LS,ZCTM,0,8120.09,8120.09
2019 Q1,2019 2,Dec,12/21/2019,LATAM,MCA,SUP,LS,ZDR,0,1645.48,3754
2019 Q1,2019 2,Dec,12/23/2019,LATAM,MCA,SUP,LS,ZOR,403,162903.27,264286.03
2019 Q1,2019 2,Dec,12-01-2019,LATAM,Mexico,SUP,LS,ZCR,0,-33044.36,-41489.93
2019 Q1,2019 2,Dec,12/22/2019,LATAM,Mexico,SUP,LS,ZCRN,41,11742.26,11722.74
2019 Q1,2019 2,Dec,12/29/2019,LATAM,Mexico,SUP,LS,ZCTM,0,12316.42,12316.42
2019 Q1,2019 2,Dec,12-10-2019,LATAM,Mexico,SUP,LS,ZMSP,4,2885.05,3698.78
2019 Q1,2019 2,Dec,12-07-2019,LATAM,Mexico,SUP,LS,ZOR,421,95983.61,146369.63
2019 Q1,2019 2,Dec,12/28/2019,LATAM,Mexico,SUP,LS,ZSTC,0,-15.72,0
2019 Q1,2019 2,Dec,12/17/2019,LATAM,Brazil,SUP,VR,ZCRN,1337,33270.79,50366.05
2019 Q1,2019 2,Dec,12/19/2019,LATAM,Brazil,SUP,VR,ZOR,898,73794.07,175504
2019 Q1,2019 2,Dec,12/27/2019,LATAM,MCA,SUP,VR,ZCR,0,-222.22,-284.9
2019 Q1,2019 2,Dec,12/27/2019,LATAM,MCA,SUP,VR,ZCRN,642,17094.32,19734.89
2019 Q1,2019 2,Dec,12-03-2019,LATAM,MCA,SUP,VR,ZCTM,0,1874.44,1874.44
2019 Q1,2019 2,Dec,12-01-2019,LATAM,MCA,SUP,VR,ZONC,3,2097,2097
2019 Q1,2019 2,Dec,12-10-2019,LATAM,MCA,SUP,VR,ZOR,3863,207651.53,320200.1
2019 Q1,2019 2,Dec,12-08-2019,LATAM,MCA,SUP,VR,ZRE,-156,-1189.52,-4758
2019 Q1,2019 2,Dec,12/28/2019,LATAM,Mexico,SUP,VR,G2,0,-620.93,-796.07
2019 Q1,2019 2,Dec,12/13/2019,LATAM,Mexico,SUP,VR,ZCR,0,-887.96,0
2019 Q1,2019 2,Dec,12/24/2019,LATAM,Mexico,SUP,VR,ZCRN,26,26319.56,51004.76
2019 Q1,2019 2,Dec,12/22/2019,LATAM,Mexico,SUP,VR,ZCTM,0,2689.12,2689.12
2019 Q1,2019 2,Dec,12/13/2019,LATAM,Mexico,SUP,VR,ZMSP,17,1445.01,1852.58
2019 Q1,2019 2,Dec,12-06-2019,LATAM,Mexico,SUP,VR,ZOR,866,102747.44,178305.5
2019 Q1,2019 2,Dec,12/16/2019,LATAM,Mexico,SUP,VR,ZSTC,0,-3.28,0
2019 Q1,2019 3,Jan,1/30/2020,LATAM,Brazil,SUP,L4,ZOR,12,29337.7,50364.33
2019 Q1,2019 3,Jan,01-01-2020,LATAM,MCA,SUP,L4,ZCR,0,-4064,-8128
2019 Q1,2019 3,Jan,1/26/2020,LATAM,MCA,SUP,L4,ZCRN,6,5728.3,8947.43
2019 Q1,2019 3,Jan,01-01-2020,LATAM,MCA,SUP,L4,ZDR,0,4064,8128
2019 Q1,2019 3,Jan,1/31/2020,LATAM,MCA,SUP,L4,ZOR,38,52195.4,72016.66
2019 Q1,2019 3,Jan,01-03-2020,LATAM,Mexico,SUP,L4,ZCR,0,-392.65,0
2019 Q1,2019 3,Jan,1/30/2020,LATAM,Mexico,SUP,L4,ZOR,9,4266.69,6033.64
2019 Q1,2019 3,Jan,01-10-2020,LATAM,Brazil,SUP,L5,ZOR,759,20471.84,29590.65
2019 Q1,2019 3,Jan,1/31/2020,LATAM,MCA,SUP,L5,ZCR,0,-544,-1088
2019 Q1,2019 3,Jan,01-03-2020,LATAM,MCA,SUP,L5,ZCRN,5,2950.7,3242.54
2019 Q1,2019 3,Jan,1/26/2020,LATAM,MCA,SUP,L5,ZDR,0,544,1088
2019 Q1,2019 3,Jan,1/17/2020,LATAM,MCA,SUP,L5,ZOR,1447,31686.54,41025.2
2019 Q1,2019 3,Jan,1/16/2020,LATAM,Mexico,SUP,L5,ZCR,0,-53,0
2019 Q1,2019 3,Jan,1/27/2020,LATAM,Mexico,SUP,L5,ZOR,204,12922.19,17528.89
2019 Q1,2019 3,Jan,01-08-2020,LATAM,Brazil,SUP,L7,ZCRN,114,3497.18,3497.18
2019 Q1,2019 3,Jan,1/14/2020,LATAM,Brazil,SUP,L7,ZCTM,0,-73.86,-73.86
2019 Q1,2019 3,Jan,1/27/2020,LATAM,MCA,SUP,L7,ZCRN,340,10462.05,22661.51
2019 Q1,2019 3,Jan,1/19/2020,LATAM,MCA,SUP,L7,ZCTM,0,132,132
2019 Q1,2019 3,Jan,1/22/2020,LATAM,Brazil,SUP,LS,ZCR,0,-162.12,-280
2019 Q1,2019 3,Jan,1/24/2020,LATAM,Brazil,SUP,LS,ZCRN,464,213978.01,372904.84
2019 Q1,2019 3,Jan,1/31/2020,LATAM,Brazil,SUP,LS,ZCRP,62,15859.02,15859.02
2019 Q1,2019 3,Jan,1/21/2020,LATAM,Brazil,SUP,LS,ZOR,198,81985.83,129806.32
2019 Q1,2019 3,Jan,01-09-2020,LATAM,MCA,SUP,LS,ZCR,0,-3720.98,-7413.72
2019 Q1,2019 3,Jan,01-04-2020,LATAM,MCA,SUP,LS,ZCRN,560,321274.76,525013.88
2019 Q1,2019 3,Jan,01-08-2020,LATAM,MCA,SUP,LS,ZCTM,0,1488,1488
2019 Q1,2019 3,Jan,01-07-2020,LATAM,MCA,SUP,LS,ZDR,0,2637,6024
2019 Q1,2019 3,Jan,1/16/2020,LATAM,MCA,SUP,LS,ZOR,580,270176.15,399355.01
2019 Q1,2019 3,Jan,1/18/2020,LATAM,Mexico,SUP,LS,G2,0,-2797.79,-3586.91
2019 Q1,2019 3,Jan,1/24/2020,LATAM,Mexico,SUP,LS,ZCMN,12,5004.41,9175.25
2019 Q1,2019 3,Jan,1/28/2020,LATAM,Mexico,SUP,LS,ZCR,0,-613.25,0
2019 Q1,2019 3,Jan,1/24/2020,LATAM,Mexico,SUP,LS,ZCRN,232,71891.14,100836.52
2019 Q1,2019 3,Jan,01-03-2020,LATAM,Mexico,SUP,LS,ZCTM,0,1029.04,1029.04
2019 Q1,2019 3,Jan,1/26/2020,LATAM,Mexico,SUP,LS,ZDR,0,56.61,0
2019 Q1,2019 3,Jan,01-05-2020,LATAM,Mexico,SUP,LS,ZMSP,16,3355.91,4302.45
2019 Q1,2019 3,Jan,1/31/2020,LATAM,Mexico,SUP,LS,ZOR,793,139876.97,224054.11
2019 Q1,2019 3,Jan,1/28/2020,LATAM,Mexico,SUP,LS,ZSTC,0,-6.5,0
2019 Q1,2019 3,Jan,1/16/2020,LATAM,Brazil,SUP,VR,ZCR,0,-462,-462
2019 Q1,2019 3,Jan,1/27/2020,LATAM,Brazil,SUP,VR,ZCRN,16,370.13,514.06
2019 Q1,2019 3,Jan,01-04-2020,LATAM,Brazil,SUP,VR,ZOR,2443,231345.77,466015.34
2019 Q1,2019 3,Jan,01-01-2020,LATAM,MCA,SUP,VR,ZCMN,66,1899.23,1899.23
2019 Q1,2019 3,Jan,01-02-2020,LATAM,MCA,SUP,VR,ZCR,0,-3586.44,-6166
2019 Q1,2019 3,Jan,01-03-2020,LATAM,MCA,SUP,VR,ZCRN,124,17906.15,20440.84
2019 Q1,2019 3,Jan,01-04-2020,LATAM,MCA,SUP,VR,ZDR,0,2184,4368
2019 Q1,2019 3,Jan,01-06-2020,LATAM,MCA,SUP,VR,ZONC,2,0,0
2019 Q1,2019 3,Jan,1/26/2020,LATAM,MCA,SUP,VR,ZOR,3009,227748.59,324225.69
2019 Q1,2019 3,Jan,1/31/2020,LATAM,Mexico,SUP,VR,ZCMN,6,53.7,53.7
2019 Q1,2019 3,Jan,1/19/2020,LATAM,Mexico,SUP,VR,ZCR,0,-1111.04,0
2019 Q1,2019 3,Jan,01-12-2020,LATAM,Mexico,SUP,VR,ZCRN,162,2740.37,3243.86
2019 Q1,2019 3,Jan,1/13/2020,LATAM,Mexico,SUP,VR,ZCTM,0,691.63,691.63
2019 Q1,2019 3,Jan,01-01-2020,LATAM,Mexico,SUP,VR,ZMSP,5,159.65,204.67
2019 Q1,2019 3,Jan,1/14/2020,LATAM,Mexico,SUP,VR,ZOR,925,99134.86,143517.72
2019 Q1,2019 3,Jan,01-12-2020,LATAM,Mexico,SUP,VR,ZSTC,0,-0.84,0
2019 Q2,2019 4,Feb,2/26/2020,LATAM,Brazil,SUP,L4,ZCRN,4,1167.43,1639.96
2019 Q2,2019 4,Feb,02-08-2020,LATAM,Brazil,SUP,L4,ZOR,21,25754.59,35687.22
2019 Q2,2019 4,Feb,02-05-2020,LATAM,MCA,SUP,L4,ZCRN,3,1206.43,1465.6
2019 Q2,2019 4,Feb,02-03-2020,LATAM,MCA,SUP,L4,ZOR,15,34639.74,48132.4
2019 Q2,2019 4,Feb,2/13/2020,LATAM,Mexico,SUP,L4,ZCR,0,-211.61,0
2019 Q2,2019 4,Feb,02-04-2020,LATAM,Mexico,SUP,L4,ZOR,5,5912.85,8515
2019 Q2,2019 4,Feb,02-08-2020,LATAM,Brazil,SUP,L5,ZCRN,2,2590.44,3638.86
2019 Q2,2019 4,Feb,2/16/2020,LATAM,Brazil,SUP,L5,ZOR,1681,33672.11,46335.38
2019 Q2,2019 4,Feb,02-04-2020,LATAM,MCA,SUP,L5,ZCRN,13,20568.1,29929.8
2019 Q2,2019 4,Feb,2/17/2020,LATAM,MCA,SUP,L5,ZOR,381,6937.84,8894.4
2019 Q2,2019 4,Feb,2/28/2020,LATAM,Mexico,SUP,L5,ZCR,0,-389.78,0
2019 Q2,2019 4,Feb,2/25/2020,LATAM,Mexico,SUP,L5,ZOR,277,3547.92,4575
2019 Q2,2019 4,Feb,02-11-2020,LATAM,Brazil,SUP,L7,ZCRP,21,170.35,170.35
2019 Q2,2019 4,Feb,2/19/2020,LATAM,MCA,SUP,L7,ZCRN,60,136.56,2352
2019 Q2,2019 4,Feb,02-01-2020,LATAM,MCA,SUP,L7,ZCTM,0,-132,-132
2019 Q2,2019 4,Feb,02-12-2020,LATAM,Brazil,SUP,LS,ZCRN,349,64056.68,88692.52
2019 Q2,2019 4,Feb,02-10-2020,LATAM,Brazil,SUP,LS,ZCRP,24,7517.06,7517.06
2019 Q2,2019 4,Feb,2/18/2020,LATAM,Brazil,SUP,LS,ZCTM,0,0,0
2019 Q2,2019 4,Feb,02-04-2020,LATAM,Brazil,SUP,LS,ZOR,132,52243.69,90678.48
2019 Q2,2019 4,Feb,02-05-2020,LATAM,MCA,SUP,LS,ZCMN,4,1022.91,1124.12
2019 Q2,2019 4,Feb,02-01-2020,LATAM,MCA,SUP,LS,ZCRN,191,65105.18,125947.86
2019 Q2,2019 4,Feb,2/22/2020,LATAM,MCA,SUP,LS,ZCTM,0,-140.6,-140.6
2019 Q2,2019 4,Feb,2/25/2020,LATAM,MCA,SUP,LS,ZDR,0,58.4,80
2019 Q2,2019 4,Feb,2/27/2020,LATAM,MCA,SUP,LS,ZOR,562,83522.22,117702.26
2019 Q2,2019 4,Feb,2/14/2020,LATAM,Mexico,SUP,LS,ZCMN,2,132.2,146.94
2019 Q2,2019 4,Feb,02-10-2020,LATAM,Mexico,SUP,LS,ZCR,0,-3152.71,0
2019 Q2,2019 4,Feb,02-04-2020,LATAM,Mexico,SUP,LS,ZCRN,64,13398.56,14631.87
2019 Q2,2019 4,Feb,2/26/2020,LATAM,Mexico,SUP,LS,ZMSP,4,789.02,1011.56
2019 Q2,2019 4,Feb,02-10-2020,LATAM,Mexico,SUP,LS,ZOR,1090,21338.67,30902.35
2019 Q2,2019 4,Feb,02-07-2020,LATAM,Mexico,SUP,LS,ZSTC,0,-12.49,0
2019 Q2,2019 4,Feb,2/19/2020,LATAM,Brazil,SUP,VR,ZCMN,121,7146.45,7146.45
2019 Q2,2019 4,Feb,02-09-2020,LATAM,Brazil,SUP,VR,ZCRN,272,4729.61,8583.67
2019 Q2,2019 4,Feb,2/28/2020,LATAM,Brazil,SUP,VR,ZDR,0,462,462
2019 Q2,2019 4,Feb,02-02-2020,LATAM,Brazil,SUP,VR,ZOR,655,35414.68,49383.52
2019 Q2,2019 4,Feb,02-07-2020,LATAM,MCA,SUP,VR,ZCR,0,-3688.65,-5185.4
2019 Q2,2019 4,Feb,02-08-2020,LATAM,MCA,SUP,VR,ZCRN,137,43712.64,63288.72
2019 Q2,2019 4,Feb,2/24/2020,LATAM,MCA,SUP,VR,ZCTM,0,2685.45,2685.45
2019 Q2,2019 4,Feb,2/27/2020,LATAM,MCA,SUP,VR,ZOR,4968,176977.55,238544.98
2019 Q2,2019 4,Feb,02-10-2020,LATAM,MCA,SUP,VR,ZPR,1,3586,3586
2019 Q2,2019 4,Feb,02-09-2020,LATAM,Mexico,SUP,VR,ZCR,0,-1559.07,0
2019 Q2,2019 4,Feb,02-09-2020,LATAM,Mexico,SUP,VR,ZCTM,0,62.16,62.16
2019 Q2,2019 4,Feb,2/14/2020,LATAM,Mexico,SUP,VR,ZMSP,13,1270.22,1628.48
2019 Q2,2019 4,Feb,02-04-2020,LATAM,Mexico,SUP,VR,ZOR,450,30192.44,41987.98
2019 Q2,2019 5,Mar,03-12-2020,LATAM,Brazil,SUP,L4,ZOR,3,1637.22,2013.84
2019 Q2,2019 5,Mar,3/28/2020,LATAM,MCA,SUP,L4,ZCRN,24,13940.56,16004.59
2019 Q2,2019 5,Mar,03-10-2020,LATAM,MCA,SUP,L4,ZOR,29,96253.97,188159.96
2019 Q2,2019 5,Mar,3/24/2020,LATAM,MCA,SUP,L4,ZRE,0,-196.79,0
2019 Q2,2019 5,Mar,03-10-2020,LATAM,Mexico,SUP,L4,ZCRN,18,15576.79,17700.9
2019 Q2,2019 5,Mar,3/14/2020,LATAM,Mexico,SUP,L4,ZOR,10,32067.63,57740.36
2019 Q2,2019 5,Mar,3/18/2020,LATAM,Mexico,SUP,L4,ZRE,0,-111.05,0
2019 Q2,2019 5,Mar,03-06-2020,LATAM,Brazil,SUP,L5,ZOR,712,11395.73,15749.34
2019 Q2,2019 5,Mar,2/29/2020,LATAM,MCA,SUP,L5,ZCRN,10,3416.07,3901.18
2019 Q2,2019 5,Mar,03-02-2020,LATAM,MCA,SUP,L5,ZOR,800,12725.48,17579.46
2019 Q2,2019 5,Mar,03-09-2020,LATAM,MCA,SUP,L5,ZRE,0,-72.8,0
2019 Q2,2019 5,Mar,3/25/2020,LATAM,Mexico,SUP,L5,ZCR,0,-948.94,-1225
2019 Q2,2019 5,Mar,3/18/2020,LATAM,Mexico,SUP,L5,ZDR,0,882,1225
2019 Q2,2019 5,Mar,03-07-2020,LATAM,Mexico,SUP,L5,ZOR,152,2498.43,4444.46
2019 Q2,2019 5,Mar,3/26/2020,LATAM,Mexico,SUP,L5,ZRE,0,-11.27,0
2019 Q2,2019 5,Mar,3/24/2020,LATAM,MCA,SUP,L7,ZCTM,0,121.19,121.19
2019 Q2,2019 5,Mar,03-02-2020,LATAM,Brazil,SUP,LS,ZCRN,131,180987.43,358070.95
2019 Q2,2019 5,Mar,3/25/2020,LATAM,Brazil,SUP,LS,ZCRP,23,-13018.41,-13036.34
2019 Q2,2019 5,Mar,03-06-2020,LATAM,Brazil,SUP,LS,ZOR,625,28541.18,63981.71
2019 Q2,2019 5,Mar,3/23/2020,LATAM,Brazil,SUP,LS,ZRE,-8,-157.8,-470
2019 Q2,2019 5,Mar,3/20/2020,LATAM,MCA,SUP,LS,ZCR,0,-4407.34,-8062.9
2019 Q2,2019 5,Mar,03-02-2020,LATAM,MCA,SUP,LS,ZCRN,213,201042.09,310300.84
2019 Q2,2019 5,Mar,3/17/2020,LATAM,MCA,SUP,LS,ZDR,0,688.02,1296
2019 Q2,2019 5,Mar,03-04-2020,LATAM,MCA,SUP,LS,ZOR,785,252850.41,472546.53
2019 Q2,2019 5,Mar,03-09-2020,LATAM,MCA,SUP,LS,ZRE,0,-857.83,0
2019 Q2,2019 5,Mar,3/14/2020,LATAM,Mexico,SUP,LS,G2,0,-18.42,-23.61
2019 Q2,2019 5,Mar,3/16/2020,LATAM,Mexico,SUP,LS,ZCR,0,-2527.51,-1776.44
2019 Q2,2019 5,Mar,03-03-2020,LATAM,Mexico,SUP,LS,ZCRN,20,1498.59,1640.57
2019 Q2,2019 5,Mar,03-10-2020,LATAM,Mexico,SUP,LS,ZCTM,0,-3318.88,-3318.88
