date,subtheatre,region,productgroup,productlinecode,ordertype,bookingquantity,bookingamt,total_list
2019-04-26,APJ,India,WIR,I5,SH,963,"2,44,618.11","7,30,190.81"
2019-04-24,APJ,India,WIR,I5,ZCRN,82,0,0
2019-04-24,APJ,Japan,WIR,I5,SH,0,0,"6,11,503.15"
2019-04-17,APJ,Japan,WIR,I5,ZCR,0,"-93,873.36",0
2019-04-20,APJ,Japan,WIR,I5,ZCRN,178,0,61.66
2019-04-20,APJ,Japan,WIR,I5,ZOR,38,"12,422.61","18,173.54"
2019-04-01,APJ,Japan,WIR,I5,ZRE,-2,"-2,471.36","-2,471.36"
2019-04-25,APJ,Korea,WIR,I5,SH,4645,"5,22,867.45","11,48,789.45"
2019-04-02,APJ,Korea,WIR,I5,ZCR,0,-364.36,"-1,267.44"
2019-04-11,APJ,Korea,WIR,I5,ZCRN,5,0,0
2019-04-06,APJ,Korea,WIR,I5,ZDR,0,"1,216.74","2,144.83"
2019-04-07,APJ,Korea,WIR,I5,ZOR,8,"1,054.07","2,274.85"
2019-04-18,APJ,Korea,WIR,I5,ZRE,-4,-811.16,"-1,429.89"
2019-04-07,APJ,SEA & Taiwan,WIR,I5,SH,6606,"12,90,878.62","32,92,444.34"
2019-04-09,APJ,SEA & Taiwan,WIR,I5,ZCRN,4,0,0
2019-04-19,APJ,SEA & Taiwan,WIR,I5,ZOR,18,"7,803.33","16,999.12"
2019-04-18,APJ,South Pacific,WIR,I5,SH,789,"2,23,455.27","5,55,872.21"
2019-04-02,APJ,South Pacific,WIR,I5,ZCRN,5,0,0
2019-04-23,APJ,Hong Kong/Macau,WIRL,3P,SH,2,157.58,450.26
2019-04-17,APJ,India,WIRL,3P,SH,-4,-697.62,"-1,004.76"
2019-04-10,APJ,India,WIRL,3P,ZOR,40,720.5,"1,175.13"
2019-04-24,APJ,Japan,WIRL,3P,SH,0,0,33.55
2019-04-20,APJ,SEA & Taiwan,WIRL,3P,SH,169,"17,279.22","41,545.55"
2019-04-04,APJ,SEA & Taiwan,WIRL,3P,ZCRN,30,0,0
2019-04-04,APJ,SEA & Taiwan,WIRL,3P,ZOR,2,719.51,"1,770.00"
2019-04-12,APJ,South Pacific,WIRL,3P,SH,46,"5,421.82","9,747.68"
2019-04-18,APJ,South Pacific,WIRL,3P,ZCRN,1,0,0
2019-04-03,APJ,China,WIRL,VL,SH,32718,"24,13,069.98","1,46,98,651.00"
2019-04-15,APJ,China,WIRL,VL,ZOR,1670,"81,537.22","4,70,959.00"
2019-04-28,APJ,Hong Kong/Macau,WIRL,VL,SH,2851,"3,98,813.30","13,09,312.01"
2019-04-04,APJ,Hong Kong/Macau,WIRL,VL,ZCRN,17,0,0
2019-04-23,APJ,Hong Kong/Macau,WIRL,VL,ZOR,120,"4,792.03","17,759.44"
2019-04-07,APJ,India,WIRL,VL,SH,21017,"9,75,386.96","67,21,874.13"
2019-04-27,APJ,India,WIRL,VL,ZOR,64,"10,294.40","21,162.56"
2019-04-23,APJ,Japan,WIRL,VL,SH,21664,"26,69,718.00","97,61,056.00"
2019-04-25,APJ,Japan,WIRL,VL,ZCR,0,"-29,697.93","-71,717.44"
2019-04-27,APJ,Japan,WIRL,VL,ZDR,0,"21,347.11","71,717.44"
2019-04-06,APJ,Japan,WIRL,VL,ZOR,1867,"2,03,882.52","7,02,697.09"
2019-04-10,APJ,Japan,WIRL,VL,ZRE,-4,"-2,640.18","-2,640.18"
2019-04-06,APJ,Korea,WIRL,VL,SH,4366,"2,87,214.67","10,68,070.81"
2019-04-11,APJ,Korea,WIRL,VL,ZOR,951,"94,604.17","3,99,118.07"
2019-04-19,APJ,SEA & Taiwan,WIRL,VL,SH,31766,"23,63,245.83","92,36,091.16"
2019-04-15,APJ,SEA & Taiwan,WIRL,VL,ZCRN,6,0,0
2019-04-19,APJ,SEA & Taiwan,WIRL,VL,ZOR,1401,"2,20,837.60","7,72,141.90"
2019-04-07,APJ,South Pacific,WIRL,VL,SH,8307,"11,03,886.01","38,55,676.99"
2019-04-02,APJ,South Pacific,WIRL,VL,ZCRN,8,0,450.94
2019-04-22,APJ,South Pacific,WIRL,VL,ZDR,0,"2,751.23","10,281.93"
2019-04-25,APJ,South Pacific,WIRL,VL,ZOR,794,"1,66,994.30","5,35,309.71"
2019-04-16,APJ,South Pacific,WIRL,VL,ZRE,-122,"-66,084.24","-66,084.24"
2019-04-11,APJ,India,WIRL,3P,SH,51,"4,792.15","13,601.19"
2019-04-11,APJ,India,WIRL,3P,ZCR,0,-363.88,-593.49
2019-04-26,APJ,India,WIRL,3P,ZCRN,2,0,0
2019-04-06,APJ,India,WIRL,3P,ZDR,0,363.88,593.49
2019-04-09,APJ,Japan,WIRL,3P,SH,0,0,134.08
2019-04-10,APJ,Japan,WIRL,3P,ZCRN,7,"-1,630.73","-2,550.80"
2019-04-25,APJ,SEA & Taiwan,WIRL,3P,SH,157,"18,404.63","40,226.35"
2019-04-17,APJ,SEA & Taiwan,WIRL,3P,ZCRN,15,0,0
2019-04-12,APJ,SEA & Taiwan,WIRL,3P,ZOR,2,719.51,"1,770.00"
2019-04-11,APJ,SEA & Taiwan,WIRL,3P,ZRE,-2,-719.51,"-1,770.00"
2019-04-23,APJ,South Pacific,WIRL,3P,SH,68,"4,481.55","14,396.89"
2019-04-07,APJ,China,WIRL,VL,SH,36239,"20,24,949.29","1,29,49,406.00"
2019-04-16,APJ,China,WIRL,VL,ZOR,10250,"5,49,941.44","30,31,664.00"
2019-04-04,APJ,Hong Kong/Macau,WIRL,VL,SH,2270,"2,47,603.60","9,78,530.61"
2019-04-23,APJ,Hong Kong/Macau,WIRL,VL,ZOR,92,"10,093.64","28,154.72"
2019-04-01,APJ,India,WIRL,VL,SH,14924,"22,24,792.31","69,71,272.17"
2019-04-06,APJ,India,WIRL,VL,ZCRN,5,0,0
2019-04-09,APJ,India,WIRL,VL,ZOR,1572,"2,24,765.51","5,00,161.50"
2019-04-16,APJ,Japan,WIRL,VL,SH,19992,"27,53,558.92","1,07,53,123.00"
2019-04-06,APJ,Japan,WIRL,VL,ZCR,0,"-2,394.44",0
2019-04-13,APJ,Japan,WIRL,VL,ZCRN,18,0,0
2019-04-03,APJ,Japan,WIRL,VL,ZOR,1491,"1,68,610.77","5,99,646.79"
2019-04-02,APJ,Japan,WIRL,VL,ZRE,-11,"-8,653.42","-8,560.54"
2019-04-17,APJ,Korea,WIRL,VL,SH,12415,"6,25,272.83","26,71,920.43"
2019-04-02,APJ,Korea,WIRL,VL,ZOR,474,"44,542.46","1,54,469.08"
2019-04-09,APJ,SEA & Taiwan,WIRL,VL,SH,38008,"28,65,955.09","1,17,84,148.55"
2019-04-28,APJ,SEA & Taiwan,WIRL,VL,ZCRN,9,0,0
2019-04-21,APJ,SEA & Taiwan,WIRL,VL,ZDR,0,896.12,"2,824.24"
2019-04-25,APJ,SEA & Taiwan,WIRL,VL,ZOR,2739,"3,26,974.58","14,30,517.00"
2019-04-23,APJ,SEA & Taiwan,WIRL,VL,ZRE,-410,"-61,878.59","-2,30,369.66"
2019-04-10,APJ,South Pacific,WIRL,VL,SH,14729,"21,61,910.95","64,94,813.57"
2019-04-05,APJ,South Pacific,WIRL,VL,ZCRN,223,0,0
2019-04-04,APJ,South Pacific,WIRL,VL,ZOR,1420,"1,54,615.14","5,12,048.59"
2019-04-26,APJ,South Pacific,WIRL,VL,ZRE,0,0,0
2019-04-24,APJ,Hong Kong/Macau,WIRL,3P,ZCRN,6,0,0
2019-04-04,APJ,India,WIRL,3P,SH,189,"16,522.65","54,289.43"
2019-04-16,APJ,Japan,WIRL,3P,ZCRN,1,0,0
2019-04-09,APJ,Japan,WIRL,3P,ZOTM,1,0,0
2019-04-27,APJ,Korea,WIRL,3P,ZCRN,1,0,0
2019-04-28,APJ,SEA & Taiwan,WIRL,3P,SH,137,"62,759.45","72,704.27"
2019-04-20,APJ,SEA & Taiwan,WIRL,3P,ZCRN,25,"-8,245.38","-10,737.76"
2019-04-27,APJ,South Pacific,WIRL,3P,SH,52,"3,407.88","10,836.56"
2019-04-10,APJ,China,WIRL,VL,SH,21633,"13,77,693.08","89,85,524.00"
2019-04-08,APJ,China,WIRL,VL,ZOR,4926,"4,89,375.31","30,46,607.00"
2019-04-13,APJ,Hong Kong/Macau,WIRL,VL,SH,13356,"6,79,983.62","27,58,983.89"
2019-04-16,APJ,Hong Kong/Macau,WIRL,VL,ZCR,0,"-1,286.55",0
2019-04-05,APJ,Hong Kong/Macau,WIRL,VL,ZOR,340,"62,623.25","1,79,262.67"
2019-04-07,APJ,India,WIRL,VL,SH,12965,"16,73,585.93","63,56,264.67"
2019-04-25,APJ,India,WIRL,VL,ZCRN,54,0,0
2019-04-02,APJ,Japan,WIRL,VL,SH,27613,"41,39,240.79","1,58,16,880.97"
2019-04-17,APJ,Japan,WIRL,VL,ZCR,0,"-6,263.42",0
2019-04-16,APJ,Japan,WIRL,VL,ZCRN,-275,"-6,365.21","-15,922.87"
2019-04-18,APJ,Japan,WIRL,VL,ZOR,1086,"1,81,681.47","5,78,426.03"
2019-04-11,APJ,Japan,WIRL,VL,ZRE,-6,"-15,520.16","-15,520.16"
2019-04-18,APJ,Korea,WIRL,VL,SH,5464,"4,03,971.33","17,19,918.85"
2019-04-02,APJ,Korea,WIRL,VL,ZOR,164,"21,204.91","74,832.11"
2019-04-11,APJ,SEA & Taiwan,WIRL,VL,SH,41214,"36,39,799.59","1,56,33,950.42"
2019-04-22,APJ,SEA & Taiwan,WIRL,VL,ZCRN,34,0,0
2019-04-27,APJ,SEA & Taiwan,WIRL,VL,ZOR,1273,"2,85,297.34","9,14,037.39"
2019-04-26,APJ,South Pacific,WIRL,VL,SH,11709,"14,42,538.19","46,45,549.54"
2019-04-03,APJ,South Pacific,WIRL,VL,ZCR,0,"-1,522.44","-4,349.84"
2019-04-13,APJ,South Pacific,WIRL,VL,ZCRN,42,0,0
2019-04-14,APJ,South Pacific,WIRL,VL,ZDR,0,"2,647.36","7,649.42"
2019-04-10,APJ,South Pacific,WIRL,VL,ZMRE,-31,0,0
2019-04-03,APJ,South Pacific,WIRL,VL,ZOR,897,"1,82,774.88","7,24,136.36"
2019-04-18,APJ,India,WIRL,3P,SH,42,"4,394.22","12,146.40"
2019-04-05,APJ,Japan,WIRL,3P,SH,1,137,943.92
2019-04-06,APJ,Japan,WIRL,3P,ZOR,1,137.31,137.31
2019-04-15,APJ,Japan,WIRL,3P,ZOTM,1,0,0
2019-04-15,APJ,SEA & Taiwan,WIRL,3P,SH,93,"35,695.63","41,934.50"
2019-04-19,APJ,SEA & Taiwan,WIRL,3P,ZCRN,4,0,0
2019-04-06,APJ,South Pacific,WIRL,3P,SH,94,"7,217.66","23,923.90"
2019-04-05,APJ,South Pacific,WIRL,3P,ZCRN,2,0,0
2019-04-11,APJ,China,WIRL,VL,SH,11202,"8,22,048.44","52,39,292.00"
2019-04-27,APJ,China,WIRL,VL,ZOR,77,"12,335.39","38,257.00"
2019-04-16,APJ,Hong Kong/Macau,WIRL,VL,SH,15273,"3,33,333.20","18,96,343.40"
2019-04-03,APJ,Hong Kong/Macau,WIRL,VL,ZCR,0,-907.06,0
2019-04-25,APJ,Hong Kong/Macau,WIRL,VL,ZOR,27,580.7,"1,721.13"
2019-04-01,APJ,India,WIRL,VL,SH,15559,"20,76,511.06","1,10,67,439.95"
2019-04-27,APJ,India,WIRL,VL,ZCRN,4,0,0
2019-04-20,APJ,India,WIRL,VL,ZOR,269,"1,41,076.38","1,44,011.40"
2019-04-23,APJ,Japan,WIRL,VL,SH,20126,"30,37,053.81","1,05,07,579.00"
2019-04-24,APJ,Japan,WIRL,VL,ZCR,0,"-1,228.05",0
2019-04-13,APJ,Japan,WIRL,VL,ZCRN,8,-61.94,-77.59
2019-04-07,APJ,Japan,WIRL,VL,ZOR,1168,"1,43,919.20","4,41,542.22"
2019-04-28,APJ,Japan,WIRL,VL,ZRE,-11,"-11,021.31","-11,021.31"
2019-04-24,APJ,Korea,WIRL,VL,SH,3451,"2,19,946.60","8,95,423.92"
2019-04-15,APJ,Korea,WIRL,VL,ZOR,945,"2,06,989.28","5,36,043.87"
2019-04-10,APJ,SEA & Taiwan,WIRL,VL,SH,34373,"27,96,407.65","1,32,62,183.00"
2019-04-13,APJ,SEA & Taiwan,WIRL,VL,ZCR,0,"-27,914.64","-72,289.61"
2019-04-02,APJ,SEA & Taiwan,WIRL,VL,ZCRN,47,0,0
2019-04-25,APJ,SEA & Taiwan,WIRL,VL,ZDR,0,"27,914.64","72,289.61"
2019-04-26,APJ,SEA & Taiwan,WIRL,VL,ZOR,3600,"1,56,810.45","6,88,925.72"
2019-04-15,APJ,South Pacific,WIRL,VL,SH,7755,"11,36,687.73","37,00,543.69"
2019-04-07,APJ,South Pacific,WIRL,VL,ZCRN,22,0,0
2019-04-28,APJ,South Pacific,WIRL,VL,ZOR,384,"27,264.69","86,733.80"
2019-04-07,APJ,South Pacific,WIRL,VL,ZRE,-53,"-28,579.12","-71,447.81"
2019-04-25,APJ,China,WIRL,3P,SH,4,37.8,108
2019-04-11,APJ,Hong Kong/Macau,WIRL,3P,SH,5,393.95,"1,125.65"
2019-04-26,APJ,India,WIRL,3P,SH,132,"12,856.63","38,478.33"
2019-04-25,APJ,India,WIRL,3P,ZCRN,22,0,0
2019-04-23,APJ,Japan,WIRL,3P,ZCR,0,-4.69,0
2019-04-22,APJ,Japan,WIRL,3P,ZCRN,9,0,0
2019-04-28,APJ,Japan,WIRL,3P,ZDR,0,11.09,0
2019-04-11,APJ,SEA & Taiwan,WIRL,3P,SH,241,"27,566.47","56,539.23"
2019-04-19,APJ,SEA & Taiwan,WIRL,3P,ZCRN,96,0,0
2019-04-28,APJ,South Pacific,WIRL,3P,SH,76,"5,430.08","18,303.92"
2019-04-22,APJ,South Pacific,WIRL,3P,ZCRN,-9,"-2,838.16","-4,730.27"
2019-04-21,APJ,South Pacific,WIRL,3P,ZOR,1,15.62,25.2
2019-04-16,APJ,China,WIRL,VL,SH,22085,"12,24,238.19","81,75,903.00"
2019-04-22,APJ,China,WIRL,VL,ZOR,17469,"8,72,188.40","55,26,015.00"
2019-04-17,APJ,Hong Kong/Macau,WIRL,VL,SH,14088,"6,16,534.29","29,63,438.59"
2019-04-16,APJ,Hong Kong/Macau,WIRL,VL,ZCR,0,"-61,016.89","-2,40,974.65"
2019-04-08,APJ,Hong Kong/Macau,WIRL,VL,ZDR,0,"59,545.20","2,40,974.65"
2019-04-15,APJ,Hong Kong/Macau,WIRL,VL,ZOR,91,"12,265.73","45,637.10"
2019-04-05,APJ,India,WIRL,VL,SH,12808,"19,48,264.94","60,89,813.08"
2019-04-10,APJ,India,WIRL,VL,ZCRN,9,0,0
2019-04-05,APJ,India,WIRL,VL,ZOR,88,"13,535.87","40,062.27"
2019-04-01,APJ,Japan,WIRL,VL,SH,19801,"26,99,808.69","1,02,05,757.92"
2019-04-02,APJ,Japan,WIRL,VL,ZCR,0,"-14,976.59",0
2019-04-25,APJ,Japan,WIRL,VL,ZCRN,241,"-1,727.00","-4,317.51"
2019-04-07,APJ,Japan,WIRL,VL,ZOR,455,"95,111.87","2,89,886.49"
2019-04-03,APJ,Japan,WIRL,VL,ZRE,-15,"-11,689.37","-11,689.37"
2019-04-21,APJ,Korea,WIRL,VL,SH,6522,"7,47,704.69","33,79,177.22"
2019-04-24,APJ,Korea,WIRL,VL,ZOR,901,"75,354.71","2,78,722.25"
2019-04-12,APJ,SEA & Taiwan,WIRL,VL,SH,54136,"41,64,753.98","1,78,86,399.34"
2019-04-06,APJ,SEA & Taiwan,WIRL,VL,ZCRN,16,0,0
2019-04-02,APJ,SEA & Taiwan,WIRL,VL,ZDR,0,"1,122.02","1,122.02"
2019-04-24,APJ,SEA & Taiwan,WIRL,VL,ZOR,1838,"2,87,292.86","9,90,927.15"
2019-04-06,APJ,South Pacific,WIRL,VL,SH,11219,"12,43,598.39","41,81,055.85"
2019-04-13,APJ,South Pacific,WIRL,VL,ZOR,1742,"1,85,373.54","7,44,124.32"
2019-04-20,LATAM,MCA,DCS,FA,SH,2,"16,044.50","64,178.00"
2019-04-08,LATAM,MCA,DCS,I6,SH,6,"22,967.72","1,56,180.00"
2019-04-18,LATAM,MCA,DCS,I6,ZOR,0,20.01,20.01
2019-04-14,LATAM,Brazil,DCS,L1,ZOR,153,"72,363.11","1,06,128.51"
2019-04-20,LATAM,MCA,DCS,L1,SH,184,"1,08,191.40","2,81,446.00"
2019-04-15,LATAM,Mexico,DCS,L1,SH,8,"2,296.80","3,480.00"
2019-04-07,LATAM,Brazil,DCS,NT,SH,56,"12,190.70","42,602.00"
2019-04-03,LATAM,Brazil,DCS,NT,ZOR,241,"1,89,579.85","8,12,889.86"
2019-04-02,LATAM,MCA,DCS,NT,SH,282,"1,48,893.95","4,53,702.25"
2019-04-21,LATAM,MCA,DCS,NT,ZOR,938,"5,68,417.67","21,16,714.06"
2019-04-15,LATAM,Mexico,DCS,NT,SH,24,"12,883.04","49,773.83"
2019-04-06,LATAM,Mexico,DCS,NT,ZOR,23,"24,821.18","72,370.09"
2019-04-08,LATAM,Brazil,DCS,1U,SH,31,"30,976.92","99,285.00"
2019-04-07,LATAM,MCA,DCS,I6,ZOR,38,"91,164.16","4,38,700.00"
2019-04-27,LATAM,Brazil,DCS,L1,ZOR,0,"2,319.95","2,319.95"
2019-04-04,LATAM,MCA,DCS,L1,SH,118,"1,04,376.78","1,55,003.00"
2019-04-03,LATAM,MCA,DCS,L1,ZOR,4,"21,381.52","36,456.00"
2019-04-15,LATAM,Brazil,DCS,NT,SH,245,"1,50,063.61","5,51,496.00"
2019-04-17,LATAM,Brazil,DCS,NT,ZOR,92,"33,899.15","1,87,890.61"
2019-04-13,LATAM,MCA,DCS,NT,SH,199,"71,813.68","2,98,141.00"
2019-04-04,LATAM,MCA,DCS,NT,ZOR,221,"1,32,947.52","4,47,877.09"
2019-04-23,LATAM,Mexico,DCS,NT,SH,60,"34,573.14","1,24,765.82"
2019-04-22,LATAM,Mexico,DCS,NT,ZCR,0,"-4,057.41","-14,230.00"
2019-04-06,LATAM,Mexico,DCS,NT,ZDR,0,"4,057.41","14,230.00"
2019-04-05,LATAM,Mexico,DCS,NT,ZOR,6,442.5,"1,770.00"
2019-04-15,LATAM,Brazil,DCS,1U,SH,5,"5,580.00","18,000.00"
2019-04-02,LATAM,Brazil,DCS,1U,ZOR,3,"4,579.61","23,512.69"
2019-04-05,LATAM,MCA,DCS,1U,SH,4,"6,036.30","13,395.00"
2019-04-13,LATAM,Brazil,DCS,FA,ZOR,4,"8,791.20","39,960.00"
2019-04-09,LATAM,MCA,DCS,FA,SH,2,"18,078.00","59,980.00"
2019-04-13,LATAM,MCA,DCS,L1,SH,2,647.5,"2,590.00"
2019-04-17,LATAM,MCA,DCS,L1,ZOR,0,0,0
2019-04-26,LATAM,Mexico,DCS,L1,SH,23,"2,676.30","4,055.00"
2019-04-07,LATAM,Brazil,DCS,NT,SH,130,"65,650.76","2,27,330.00"
2019-04-10,LATAM,Brazil,DCS,NT,ZCR,0,"-1,13,940.00","-1,13,940.00"
2019-04-01,LATAM,Brazil,DCS,NT,ZOR,295,"2,34,677.86","6,92,662.07"
2019-04-26,LATAM,MCA,DCS,NT,SH,170,"1,03,038.24","3,06,692.20"
2019-04-24,LATAM,MCA,DCS,NT,ZCR,0,"-28,408.11","-87,798.64"
2019-04-16,LATAM,MCA,DCS,NT,ZDR,0,"22,904.35","65,785.00"
2019-04-04,LATAM,MCA,DCS,NT,ZOR,381,"1,66,391.62","6,22,432.08"
2019-04-19,LATAM,Mexico,DCS,NT,SH,86,"47,731.02","1,60,690.00"
2019-04-24,LATAM,Mexico,DCS,NT,ZOR,78,"45,592.60","1,71,880.00"
2019-04-03,LATAM,MCA,DCS,WB,ZOR,4,"20,933.12","38,480.00"
2019-04-18,LATAM,MCA,DCS,L1,ZOR,8,731.52,"1,016.00"
2019-04-16,LATAM,Brazil,DCS,NT,SH,100,"64,107.84","2,38,468.00"
2019-04-11,LATAM,Brazil,DCS,NT,ZOR,232,"76,000.29","3,80,229.10"
2019-04-17,LATAM,MCA,DCS,NT,SH,262,"1,60,797.32","5,44,695.74"
2019-04-11,LATAM,MCA,DCS,NT,ZOR,45,"36,831.17","1,10,496.02"
2019-04-26,LATAM,Mexico,DCS,NT,SH,29,"7,339.09","25,353.17"
2019-04-02,LATAM,Mexico,DCS,NT,ZOR,4,183.9,"3,060.02"
2019-04-22,LATAM,MCA,DCS,WB,ZOR,0,0,0
2019-04-15,LATAM,MCA,DCS,1U,SH,1,"1,200.00","4,000.00"
2019-04-03,LATAM,MCA,DCS,FA,SH,1,"6,863.19","19,609.10"
2019-04-24,LATAM,Brazil,DCS,NT,SH,70,"44,711.44","1,85,276.22"
2019-04-13,LATAM,Brazil,DCS,NT,ZOR,41,"28,867.64","1,38,100.60"
2019-04-03,LATAM,MCA,DCS,NT,SH,307,"2,11,993.52","7,38,607.15"
2019-04-02,LATAM,MCA,DCS,NT,ZOR,170,"84,825.51","2,72,782.22"
2019-04-07,LATAM,Mexico,DCS,NT,SH,45,"32,618.86","1,01,185.92"
2019-04-16,LATAM,Mexico,DCS,NT,ZOR,78,"53,408.78","89,728.47"
2019-04-20,LATAM,Brazil,OTH,I7,SH,9,"4,640.00","16,250.00"
2019-04-19,LATAM,MCA,OTH,I7,SH,2181,"4,63,947.58","18,81,624.00"
2019-04-09,LATAM,MCA,OTH,I7,ZOR,16,"7,241.68","14,498.00"
2019-04-23,LATAM,Mexico,OTH,I7,ZOR,0,0,0
2019-04-21,LATAM,Brazil,OTH,I7,SH,351,"69,128.00","2,43,850.00"
2019-04-14,LATAM,Brazil,OTH,I7,ZOR,15,"4,912.95","13,992.95"
2019-04-05,LATAM,MCA,OTH,I7,SH,1511,"4,63,081.30","21,52,844.00"
2019-04-14,LATAM,MCA,OTH,I7,ZCRN,88,-68.68,-333.56
2019-04-06,LATAM,MCA,OTH,I7,ZOR,15,"4,912.95","13,992.95"
2019-04-16,LATAM,Mexico,OTH,I7,SH,22,"5,963.50","23,545.00"
2019-04-08,LATAM,Brazil,OTH,I7,SH,303,"63,364.88","2,31,286.00"
2019-04-24,LATAM,Brazil,OTH,I7,ZCRN,40,0,0
2019-04-04,LATAM,Brazil,OTH,I7,ZOR,-2,"-3,183.95","-9,442.95"
2019-04-12,LATAM,MCA,OTH,I7,SH,1415,"2,89,039.88","11,47,014.00"
2019-04-16,LATAM,MCA,OTH,I7,ZCRN,1,0,0
2019-04-17,LATAM,MCA,OTH,I7,ZOR,-15,"-4,912.95","-13,992.95"
2019-04-10,LATAM,Mexico,OTH,I7,SH,27,"14,763.50","37,295.00"
2019-04-17,LATAM,Mexico,OTH,I7,ZCMN,1,0,0
2019-04-20,LATAM,Mexico,OTH,I7,ZCRN,8,0,0
2019-04-11,LATAM,Mexico,OTH,I7,ZOR,5,"8,045.91","55,402.46"
2019-04-24,LATAM,Brazil,OTH,I7,SH,1951,"3,98,042.06","14,78,738.63"
2019-04-02,LATAM,Brazil,OTH,I7,ZCRN,80,"-23,195.30","-45,527.99"
2019-04-22,LATAM,Brazil,OTH,I7,ZOR,35,"7,376.14","22,091.49"
2019-04-14,LATAM,MCA,OTH,I7,SH,1276,"2,62,223.64","10,08,154.32"
2019-04-04,LATAM,MCA,OTH,I7,ZCRN,2,0,0
2019-04-16,LATAM,MCA,OTH,I7,ZOR,22,"7,277.67","21,301.75"
2019-04-06,LATAM,Brazil,OTH,I7,SH,647,"1,55,250.97","6,67,247.83"
2019-04-21,LATAM,Brazil,OTH,I7,ZCRN,31,0,0
2019-04-13,LATAM,MCA,OTH,I7,SH,376,"1,59,720.20","6,19,884.17"
2019-04-28,LATAM,MCA,OTH,I7,ZOR,315,"47,535.50","1,89,050.00"
2019-04-08,LATAM,Brazil,SUP,L4,ZCRN,2,"1,092.60","1,482.64"
2019-04-26,LATAM,Brazil,SUP,L4,ZOR,10,"24,151.54","33,506.36"
2019-04-01,LATAM,MCA,SUP,L4,ZOR,20,"28,504.96","36,945.90"
2019-04-20,LATAM,Mexico,SUP,L4,ZCR,0,-567.92,0
2019-04-05,LATAM,Mexico,SUP,L4,ZOR,32,"35,076.90","70,895.00"
2019-04-09,LATAM,Brazil,SUP,L5,ZCRN,6,"11,151.80","15,133.24"
2019-04-02,LATAM,Brazil,SUP,L5,ZOR,1151,"29,854.75","41,387.90"
2019-04-07,LATAM,MCA,SUP,L5,ZOR,607,"12,052.28","15,631.00"
2019-04-19,LATAM,Mexico,SUP,L5,ZCR,0,-595.64,0
2019-04-11,LATAM,Mexico,SUP,L5,ZOR,25,795.85,"1,120.43"
2019-04-25,LATAM,Brazil,SUP,L7,ZCRN,-3,55.44,"1,344.10"
2019-04-19,LATAM,Brazil,SUP,L7,ZCRP,1,31.38,31.38
2019-04-19,LATAM,MCA,SUP,L7,ZCRN,10,"2,860.92","3,215.02"
2019-04-12,LATAM,MCA,SUP,L7,ZCTM,0,-226.69,-226.69
2019-04-07,LATAM,MCA,SUP,L7,ZOR,10,286.68,353.1
2019-04-26,LATAM,Mexico,SUP,L7,ZCTM,0,-354.98,-354.98
2019-04-17,LATAM,Brazil,SUP,LS,ZCMN,2,36.83,52.62
2019-04-27,LATAM,Brazil,SUP,LS,ZCRN,131,"39,100.37","1,05,092.04"
2019-04-01,LATAM,Brazil,SUP,LS,ZCRP,36,"16,958.79","16,958.79"
2019-04-13,LATAM,Brazil,SUP,LS,ZCTM,0,"-9,202.97","-9,202.97"
2019-04-11,LATAM,Brazil,SUP,LS,ZOR,127,"-5,192.83","-1,59,304.53"
2019-04-24,LATAM,MCA,SUP,LS,ZCR,0,-973.65,"-1,259.00"
2019-04-04,LATAM,MCA,SUP,LS,ZCRN,106,"75,251.07","1,31,551.80"
2019-04-06,LATAM,MCA,SUP,LS,ZCTM,0,"-24,185.15","-24,195.17"
2019-04-27,LATAM,MCA,SUP,LS,ZDR,0,226.41,301
2019-04-05,LATAM,MCA,SUP,LS,ZOR,498,"1,38,898.38","1,88,421.26"
2019-04-19,LATAM,MCA,SUP,LS,ZSTC,0,-2.98,0
2019-04-24,LATAM,Mexico,SUP,LS,ZCMN,4,116.17,165.94
2019-04-25,LATAM,Mexico,SUP,LS,ZCR,0,"-4,104.69","-1,680.69"
2019-04-24,LATAM,Mexico,SUP,LS,ZCRN,18,"11,918.22","12,807.49"
2019-04-21,LATAM,Mexico,SUP,LS,ZCTM,0,"-2,592.81","-2,592.81"
2019-04-27,LATAM,Mexico,SUP,LS,ZDR,0,385.05,583.41
2019-04-07,LATAM,Mexico,SUP,LS,ZMSP,5,"2,911.04","3,732.10"
2019-04-05,LATAM,Mexico,SUP,LS,ZOR,79,"-4,835.51","8,468.81"
2019-04-20,LATAM,Brazil,SUP,VR,ZCRN,164,"42,547.64","57,764.20"
2019-04-13,LATAM,Brazil,SUP,VR,ZOR,955,"86,443.78","1,32,711.52"
2019-04-08,LATAM,MCA,SUP,VR,ZCR,0,-185.64,-238
2019-04-10,LATAM,MCA,SUP,VR,ZCRN,69,353.28,422.28
2019-04-10,LATAM,MCA,SUP,VR,ZCTM,0,-367.39,-367.39
2019-04-13,LATAM,MCA,SUP,VR,ZDR,0,185.64,238
2019-04-23,LATAM,MCA,SUP,VR,ZOR,1492,"1,19,367.09","1,63,796.19"
2019-04-21,LATAM,Mexico,SUP,VR,ZCR,0,"-5,630.41",0
2019-04-07,LATAM,Mexico,SUP,VR,ZMSP,8,374.4,480
2019-04-21,LATAM,Mexico,SUP,VR,ZOR,2342,"54,793.04","90,738.83"
2019-04-26,LATAM,Mexico,SUP,VR,ZSTC,0,-1.38,0
